IdSklep;Sklep;Data;WartoscsprzedazyBrutto;IloscdDkumentowSprzedazy;SredniaWartoscKoszyka;IloscIndeksow
Z26;Z26 - Sklep New Mexico;2016-05-05;2418.94;106;22.82;227
Z26;Z26 - Sklep New Mexico;2016-05-06;1962.73;102;19.24;197
Z26;Z26 - Sklep New Mexico;2016-05-07;734.84;49;15;89
Z26;Z26 - Sklep New Mexico;2016-05-09;1981.26;93;21.3;156
Z26;Z26 - Sklep New Mexico;2016-05-10;2657.61;98;27.12;223
Z26;Z26 - Sklep New Mexico;2016-05-11;1614.38;82;19.69;188
Z26;Z26 - Sklep New Mexico;2016-05-12;1401.61;72;19.47;139
Z26;Z26 - Sklep New Mexico;2016-05-13;1653.43;101;16.37;197
Z26;Z26 - Sklep New Mexico;2016-05-14;1389.63;67;20.74;144
Z26;Z26 - Sklep New Mexico;2016-05-16;1399.96;63;22.22;139
Z26;Z26 - Sklep New Mexico;2016-05-17;1519.69;77;19.74;157
Z26;Z26 - Sklep New Mexico;2016-05-18;1939.98;100;19.4;320
Z26;Z26 - Sklep New Mexico;2016-05-19;2754.63;109;25.27;271
Z26;Z26 - Sklep New Mexico;2016-05-20;961.48;75;12.82;110
Z26;Z26 - Sklep New Mexico;2016-05-21;790.56;48;16.47;94
Z26;Z26 - Sklep New Mexico;2016-05-23;1454.44;84;17.31;171
Z26;Z26 - Sklep New Mexico;2016-05-24;2154.86;84;25.65;192
Z26;Z26 - Sklep New Mexico;2016-05-25;2186.97;103;21.23;191
Z26;Z26 - Sklep New Mexico;2016-05-27;1275.33;80;15.94;138
Z26;Z26 - Sklep New Mexico;2016-05-28;668.19;49;13.64;85
Z26;Z26 - Sklep New Mexico;2016-05-30;1653.13;69;23.96;155
Z26;Z26 - Sklep New Mexico;2016-05-31;1638.46;85;19.28;151
Z26;Z26 - Sklep New Mexico;2016-06-01;788.22;65;12.13;127
Z26;Z26 - Sklep New Mexico;2016-06-02;1692.73;78;21.7;147
Z26;Z26 - Sklep New Mexico;2016-06-03;2118.56;105;20.18;219
Z26;Z26 - Sklep New Mexico;2016-06-04;1385.34;67;20.68;137
Z26;Z26 - Sklep New Mexico;2016-06-06;1757.22;94;18.69;199
Z26;Z26 - Sklep New Mexico;2016-06-07;1481.79;85;17.43;172
Z26;Z26 - Sklep New Mexico;2016-06-08;1503.07;78;19.27;164
Z26;Z26 - Sklep New Mexico;2016-06-09;1899.27;94;20.21;186
Z26;Z26 - Sklep New Mexico;2016-06-10;2382.71;102;23.36;218
Z26;Z26 - Sklep New Mexico;2016-06-11;1147.67;54;21.25;149
Z26;Z26 - Sklep New Mexico;2016-06-13;1619.51;91;17.8;209
Z26;Z26 - Sklep New Mexico;2016-06-14;1432.69;85;16.86;212
Z26;Z26 - Sklep New Mexico;2016-06-15;1892.61;98;19.31;200
Z26;Z26 - Sklep New Mexico;2016-06-16;2063.71;95;21.72;209
Z26;Z26 - Sklep New Mexico;2016-06-17;2288.43;87;26.3;216
Z26;Z26 - Sklep New Mexico;2016-06-18;1876.01;75;25.01;166
Z26;Z26 - Sklep New Mexico;2016-06-20;1461.73;76;19.23;150
Z26;Z26 - Sklep New Mexico;2016-06-21;1595.09;97;16.44;187
Z26;Z26 - Sklep New Mexico;2016-06-22;1777.52;97;18.32;218
Z26;Z26 - Sklep New Mexico;2016-06-23;1504.96;85;17.71;170
Z26;Z26 - Sklep New Mexico;2016-06-24;1267.87;74;17.13;170
Z26;Z26 - Sklep New Mexico;2016-06-25;858.52;48;17.89;89
Z26;Z26 - Sklep New Mexico;2016-06-27;1502.79;76;19.77;159
Z26;Z26 - Sklep New Mexico;2016-06-28;1440.63;101;14.26;181
Z26;Z26 - Sklep New Mexico;2016-06-29;1826.27;89;20.52;178
Z26;Z26 - Sklep New Mexico;2016-06-30;2109.46;92;22.93;244
Z26;Z26 - Sklep New Mexico;2016-07-01;2448.78;93;26.33;264
Z26;Z26 - Sklep New Mexico;2016-07-02;900.54;40;22.51;113
Z26;Z26 - Sklep New Mexico;2016-07-04;1600.07;96;16.67;206
Z26;Z26 - Sklep New Mexico;2016-07-05;2173.88;116;18.74;268
Z26;Z26 - Sklep New Mexico;2016-07-06;2072.29;88;23.55;228
Z26;Z26 - Sklep New Mexico;2016-07-07;1849.24;116;15.94;259
Z26;Z26 - Sklep New Mexico;2016-07-08;2557.08;100;25.57;282
Z26;Z26 - Sklep New Mexico;2016-07-09;1434.44;76;18.87;173
Z26;Z26 - Sklep New Mexico;2016-07-11;1950.51;95;20.53;248
Z26;Z26 - Sklep New Mexico;2016-07-12;2976.69;108;27.56;228
Z26;Z26 - Sklep New Mexico;2016-07-13;1947.29;104;18.72;230
Z26;Z26 - Sklep New Mexico;2016-07-14;2149.74;104;20.67;306
Z26;Z26 - Sklep New Mexico;2016-07-15;2663.09;125;21.3;312
Z26;Z26 - Sklep New Mexico;2016-07-16;1875.29;74;25.34;220
Z26;Z26 - Sklep New Mexico;2016-07-18;2245.44;132;17.01;320
Z26;Z26 - Sklep New Mexico;2016-07-19;2636.5;114;23.13;286
Z26;Z26 - Sklep New Mexico;2016-07-20;2214.3;132;16.78;331
Z26;Z26 - Sklep New Mexico;2016-07-21;1974.63;103;19.17;227
Z26;Z26 - Sklep New Mexico;2016-07-22;2837.67;121;23.45;364
Z26;Z26 - Sklep New Mexico;2016-07-23;1549.48;73;21.23;146
Z26;Z26 - Sklep New Mexico;2016-07-25;2117.45;107;19.79;215
Z26;Z26 - Sklep New Mexico;2016-07-26;2236.78;107;20.9;245
Z26;Z26 - Sklep New Mexico;2016-07-27;1962.46;102;19.24;354
Z26;Z26 - Sklep New Mexico;2016-07-28;2799.94;121;23.14;296
Z26;Z26 - Sklep New Mexico;2016-07-29;1839.54;111;16.57;258
Z26;Z26 - Sklep New Mexico;2016-07-30;2442.85;102;23.95;228
Z26;Z26 - Sklep New Mexico;2016-08-01;2430.74;126;19.29;300
Z26;Z26 - Sklep New Mexico;2016-08-02;2120.92;116;18.28;283
Z26;Z26 - Sklep New Mexico;2016-08-03;2737.66;127;21.56;393
Z26;Z26 - Sklep New Mexico;2016-08-04;2262.69;121;18.7;423
Z26;Z26 - Sklep New Mexico;2016-08-05;1867.03;118;15.82;330
Z26;Z26 - Sklep New Mexico;2016-08-06;1769.43;89;19.88;194
Z26;Z26 - Sklep New Mexico;2016-08-08;2782.71;144;19.32;355
Z26;Z26 - Sklep New Mexico;2016-08-09;2621.41;140;18.72;360
Z26;Z26 - Sklep New Mexico;2016-08-10;2420.94;126;19.21;345
Z26;Z26 - Sklep New Mexico;2016-08-11;3406.19;136;25.05;399
Z26;Z26 - Sklep New Mexico;2016-08-12;3555.81;137;25.95;382
Z26;Z26 - Sklep New Mexico;2016-08-13;2151.95;96;22.42;249
Z26;Z26 - Sklep New Mexico;2016-08-16;2661.98;121;22;343
Z26;Z26 - Sklep New Mexico;2016-08-17;1933.89;91;21.25;269
Z26;Z26 - Sklep New Mexico;2016-08-18;1866.39;98;19.04;260
Z26;Z26 - Sklep New Mexico;2016-08-19;1698.34;94;18.07;206
Z26;Z26 - Sklep New Mexico;2016-08-20;1641.42;78;21.04;244
Z26;Z26 - Sklep New Mexico;2016-08-22;1860.44;110;16.91;229
Z26;Z26 - Sklep New Mexico;2016-08-23;2255.68;103;21.9;241
Z26;Z26 - Sklep New Mexico;2016-08-24;1859.64;112;16.6;250
Z26;Z26 - Sklep New Mexico;2016-08-25;2554.19;111;23.01;252
Z26;Z26 - Sklep New Mexico;2016-08-26;2083.06;111;18.77;244
Z26;Z26 - Sklep New Mexico;2016-08-27;1870.26;71;26.34;199
Z26;Z26 - Sklep New Mexico;2016-08-29;2741.35;117;23.43;312
Z26;Z26 - Sklep New Mexico;2016-08-30;2730.94;120;22.76;281
Z26;Z26 - Sklep New Mexico;2016-08-31;2407.73;124;19.42;286
Z26;Z26 - Sklep New Mexico;2016-09-01;2358.22;96;24.56;284
Z26;Z26 - Sklep New Mexico;2016-09-02;2810.58;108;26.02;224
Z26;Z26 - Sklep New Mexico;2016-09-03;1846.76;76;24.3;178
Z26;Z26 - Sklep New Mexico;2016-09-05;2223.84;111;20.03;224
Z26;Z26 - Sklep New Mexico;2016-09-06;2063.86;125;16.51;267
Z26;Z26 - Sklep New Mexico;2016-09-07;1818.87;93;19.56;184
Z26;Z26 - Sklep New Mexico;2016-09-08;1671.98;100;16.72;210
Z26;Z26 - Sklep New Mexico;2016-09-09;1793.74;94;19.08;232
Z26;Z26 - Sklep New Mexico;2016-09-10;1282.95;61;21.03;128
Z26;Z26 - Sklep New Mexico;2016-09-12;3489.29;104;33.55;349
Z26;Z26 - Sklep New Mexico;2016-09-13;2594.57;110;23.59;285
Z26;Z26 - Sklep New Mexico;2016-09-14;2237.36;113;19.8;266
Z26;Z26 - Sklep New Mexico;2016-09-15;2253.87;126;17.89;257
Z26;Z26 - Sklep New Mexico;2016-09-16;2391.94;104;23;245
Z26;Z26 - Sklep New Mexico;2016-09-17;1338.23;70;19.12;164
Z26;Z26 - Sklep New Mexico;2016-09-19;1713.52;99;17.31;191
Z26;Z26 - Sklep New Mexico;2016-09-20;2537.1;133;19.08;293
Z26;Z26 - Sklep New Mexico;2016-09-21;2175.2;121;17.98;257
Z26;Z26 - Sklep New Mexico;2016-09-22;1935.32;99;19.55;240
Z26;Z26 - Sklep New Mexico;2016-09-23;2313.73;99;23.37;250
Z26;Z26 - Sklep New Mexico;2016-09-24;1776.45;80;22.21;191
Z26;Z26 - Sklep New Mexico;2016-09-26;2234.23;121;18.46;252
Z26;Z26 - Sklep New Mexico;2016-09-27;1626.23;96;16.94;214
Z26;Z26 - Sklep New Mexico;2016-09-28;1756.62;108;16.27;230
Z26;Z26 - Sklep New Mexico;2016-09-29;1997.65;89;22.45;207
Z26;Z26 - Sklep New Mexico;2016-09-30;2338.6;100;23.39;223
Z26;Z26 - Sklep New Mexico;2016-10-01;1907.67;87;21.93;205
Z26;Z26 - Sklep New Mexico;2016-10-03;2064.44;104;19.85;234
Z26;Z26 - Sklep New Mexico;2016-10-04;2073.24;91;22.78;192
Z26;Z26 - Sklep New Mexico;2016-10-05;1590.26;80;19.88;171
Z26;Z26 - Sklep New Mexico;2016-10-06;2185.7;89;24.56;201
Z26;Z26 - Sklep New Mexico;2016-10-07;1675.61;89;18.83;187
Z26;Z26 - Sklep New Mexico;2016-10-08;1226.33;72;17.03;174
Z26;Z26 - Sklep New Mexico;2016-10-10;2040.48;100;20.4;192
Z26;Z26 - Sklep New Mexico;2016-10-11;2548.48;114;22.36;247
Z26;Z26 - Sklep New Mexico;2016-10-12;2173.42;110;19.76;236
Z26;Z26 - Sklep New Mexico;2016-10-13;2158.93;108;19.99;212
Z26;Z26 - Sklep New Mexico;2016-10-14;1832.23;91;20.13;201
Z26;Z26 - Sklep New Mexico;2016-10-15;1354.53;69;19.63;177
Z26;Z26 - Sklep New Mexico;2016-10-17;1941.5;84;23.11;201
Z26;Z26 - Sklep New Mexico;2016-10-18;2071.39;98;21.14;214
Z26;Z26 - Sklep New Mexico;2016-10-19;1768.62;78;22.67;182
Z26;Z26 - Sklep New Mexico;2016-10-20;2010.06;104;19.33;226
Z26;Z26 - Sklep New Mexico;2016-10-21;2022.16;102;19.83;231
Z26;Z26 - Sklep New Mexico;2016-10-22;2021.37;74;27.32;186
Z26;Z26 - Sklep New Mexico;2016-10-24;2106.73;96;21.95;230
Z26;Z26 - Sklep New Mexico;2016-10-25;1954.73;93;21.02;193
Z26;Z26 - Sklep New Mexico;2016-10-26;1896.93;111;17.09;226
Z26;Z26 - Sklep New Mexico;2016-10-27;1919.41;103;18.64;236
Z26;Z26 - Sklep New Mexico;2016-10-28;1552.7;80;19.41;179
Z26;Z26 - Sklep New Mexico;2016-10-29;1567.08;74;21.18;165
Z26;Z26 - Sklep New Mexico;2016-10-31;1816.43;97;18.73;201
Z26;Z26 - Sklep New Mexico;2016-11-02;1839.61;90;20.44;200
Z26;Z26 - Sklep New Mexico;2016-11-03;1515.83;85;17.83;166
Z26;Z26 - Sklep New Mexico;2016-11-04;1862.6;94;19.81;234
Z26;Z26 - Sklep New Mexico;2016-11-05;2003.87;98;20.45;226
Z26;Z26 - Sklep New Mexico;2016-11-07;2847.88;106;26.87;250
Z26;Z26 - Sklep New Mexico;2016-11-08;1817.35;107;16.98;222
Z26;Z26 - Sklep New Mexico;2016-11-09;1493.78;83;18;164
Z26;Z26 - Sklep New Mexico;2016-11-10;2408.94;111;21.7;246
Z26;Z26 - Sklep New Mexico;2016-11-12;1967.55;85;23.15;240
Z26;Z26 - Sklep New Mexico;2016-11-19;2886.71;89;32.43;244
Z26;Z26 - Sklep New Mexico;2016-11-21;2255.96;99;22.79;226
Z26;Z26 - Sklep New Mexico;2016-11-22;1847.82;101;18.3;178
Z26;Z26 - Sklep New Mexico;2016-11-23;1954.28;80;24.43;190
Z26;Z26 - Sklep New Mexico;2016-11-24;1833.75;98;18.71;209
Z26;Z26 - Sklep New Mexico;2016-11-25;2299.23;105;21.9;255
Z26;Z26 - Sklep New Mexico;2016-11-26;1463.58;83;17.63;160
Z26;Z26 - Sklep New Mexico;2016-11-28;1808.21;100;18.08;197
Z26;Z26 - Sklep New Mexico;2016-11-29;2366.96;98;24.15;246
Z26;Z26 - Sklep New Mexico;2016-11-30;2401.77;95;25.28;228
Z26;Z26 - Sklep New Mexico;2016-12-01;2469.57;110;22.45;220
Z26;Z26 - Sklep New Mexico;2016-12-02;2793.44;121;23.09;279
Z26;Z26 - Sklep New Mexico;2016-12-03;3049.76;101;30.2;232
Z26;Z26 - Sklep New Mexico;2016-12-05;2917.34;140;20.84;298
Z26;Z26 - Sklep New Mexico;2016-12-06;3303.11;133;24.84;349
Z26;Z26 - Sklep New Mexico;2016-12-07;2610.67;139;18.78;311
Z26;Z26 - Sklep New Mexico;2016-12-08;2999.53;115;26.08;333
Z26;Z26 - Sklep New Mexico;2016-12-09;2540.09;122;20.82;317
Z26;Z26 - Sklep New Mexico;2016-12-10;2601.87;112;23.23;361
Z26;Z26 - Sklep New Mexico;2016-12-12;2937.22;142;20.68;308
Z26;Z26 - Sklep New Mexico;2016-12-13;3461.11;144;24.04;416
Z26;Z26 - Sklep New Mexico;2016-12-14;4313.28;152;28.38;374
Z26;Z26 - Sklep New Mexico;2016-12-15;5309.5;181;29.33;441
Z26;Z26 - Sklep New Mexico;2016-12-16;3610.55;156;23.14;419
Z26;Z26 - Sklep New Mexico;2016-12-17;3526.1;118;29.88;339
Z26;Z26 - Sklep New Mexico;2016-12-18;1399.76;36;38.88;96
Z26;Z26 - Sklep New Mexico;2016-12-19;4406.55;176;25.04;408
Z26;Z26 - Sklep New Mexico;2016-12-20;4415.11;174;25.37;533
Z26;Z26 - Sklep New Mexico;2016-12-21;5218.99;186;28.06;526
Z26;Z26 - Sklep New Mexico;2016-12-22;5082.37;229;22.19;643
Z26;Z26 - Sklep New Mexico;2016-12-23;6332.17;253;25.03;637
Z26;Z26 - Sklep New Mexico;2016-12-24;1364.72;90;15.16;171
Z26;Z26 - Sklep New Mexico;2016-12-27;945.35;39;24.24;87
Z26;Z26 - Sklep New Mexico;2016-12-28;1895.4;67;28.29;158
Z26;Z26 - Sklep New Mexico;2016-12-29;1308.78;78;16.78;201
Z26;Z26 - Sklep New Mexico;2016-12-30;1703.99;83;20.53;169
Z26;Z26 - Sklep New Mexico;2016-12-31;1110.34;61;18.2;123
Z33;Z33 - Sklep San Bernadino;2016-04-28;4.65;1;4.65;1
Z33;Z33 - Sklep San Bernadino;2016-04-29;2684.235;121;22.18;280.5
Z33;Z33 - Sklep San Bernadino;2016-04-30;1300.0325;66;19.7;117.75
Z33;Z33 - Sklep San Bernadino;2016-05-02;1288.2675;70;18.4;137.25
Z33;Z33 - Sklep San Bernadino;2016-05-04;1157.54;74;15.64;134
Z33;Z33 - Sklep San Bernadino;2016-05-05;1123.95;63;17.84;144
Z33;Z33 - Sklep San Bernadino;2016-05-06;914.1;50;18.28;88
Z33;Z33 - Sklep San Bernadino;2016-05-07;636.59;30;21.22;51
Z33;Z33 - Sklep San Bernadino;2016-05-09;769.925;47;16.38;88.5
Z33;Z33 - Sklep San Bernadino;2016-05-10;577.51;39;14.81;81
Z33;Z33 - Sklep San Bernadino;2016-05-11;568.26;30;18.94;75
Z33;Z33 - Sklep San Bernadino;2016-05-12;507.39;28;18.12;51
Z33;Z33 - Sklep San Bernadino;2016-05-13;890.185;39;22.83;85.5
Z33;Z33 - Sklep San Bernadino;2016-05-14;666.65;26;25.64;62.5
Z33;Z33 - Sklep San Bernadino;2016-05-16;715.21;37;19.33;57
Z33;Z33 - Sklep San Bernadino;2016-05-17;616.43;40;15.41;67
Z33;Z33 - Sklep San Bernadino;2016-05-18;753.98;42;17.95;77
Z33;Z33 - Sklep San Bernadino;2016-05-19;1083.47;53;20.44;120
Z33;Z33 - Sklep San Bernadino;2016-05-20;476.5075;31;15.37;61.25
Z33;Z33 - Sklep San Bernadino;2016-05-21;308.88;19;16.26;30
Z33;Z33 - Sklep San Bernadino;2016-05-23;573.0775;40;14.33;62.25
Z33;Z33 - Sklep San Bernadino;2016-05-24;938.93;41;22.9;88
Z33;Z33 - Sklep San Bernadino;2016-05-25;754.37;35;21.55;56
Z33;Z33 - Sklep San Bernadino;2016-05-27;833.44;40;20.84;58
Z33;Z33 - Sklep San Bernadino;2016-05-28;338.715;20;16.94;34.25
Z33;Z33 - Sklep San Bernadino;2016-05-29;1.99;1;1.99;1
Z33;Z33 - Sklep San Bernadino;2016-05-30;564.31;35;16.12;55
Z33;Z33 - Sklep San Bernadino;2016-05-31;318.2275;24;13.26;34.25
Z33;Z33 - Sklep San Bernadino;2016-06-01;348.52;30;11.62;43
Z33;Z33 - Sklep San Bernadino;2016-06-02;359.11;24;14.96;45
Z33;Z33 - Sklep San Bernadino;2016-06-03;562.83;39;14.43;79
Z33;Z33 - Sklep San Bernadino;2016-06-04;706.86;18;39.27;54
Z33;Z33 - Sklep San Bernadino;2016-06-06;309.45;21;14.74;33
Z33;Z33 - Sklep San Bernadino;2016-06-07;507.86;38;13.36;64
Z33;Z33 - Sklep San Bernadino;2016-06-08;561.84;41;13.7;63
Z33;Z33 - Sklep San Bernadino;2016-06-09;533.19;27;19.75;52
Z33;Z33 - Sklep San Bernadino;2016-06-10;546.99;34;16.09;61
Z33;Z33 - Sklep San Bernadino;2016-06-11;501.96;24;20.92;34
Z33;Z33 - Sklep San Bernadino;2016-06-12;3.59;1;3.59;1
Z33;Z33 - Sklep San Bernadino;2016-06-13;587.58;38;15.46;75
Z33;Z33 - Sklep San Bernadino;2016-06-14;523.39;33;15.86;63
Z33;Z33 - Sklep San Bernadino;2016-06-15;573.28;31;18.49;49
Z33;Z33 - Sklep San Bernadino;2016-06-16;576.58;42;13.73;75
Z33;Z33 - Sklep San Bernadino;2016-06-17;678.9;45;15.09;92
Z33;Z33 - Sklep San Bernadino;2016-06-18;819.25;38;21.56;73
Z33;Z33 - Sklep San Bernadino;2016-06-20;416.66;33;12.63;63
Z33;Z33 - Sklep San Bernadino;2016-06-21;590;38;15.53;51
Z33;Z33 - Sklep San Bernadino;2016-06-22;814.39;42;19.39;67
Z33;Z33 - Sklep San Bernadino;2016-06-23;423.695;21;20.18;33.5
Z33;Z33 - Sklep San Bernadino;2016-06-24;727.2675;34;21.39;72.25
Z33;Z33 - Sklep San Bernadino;2016-06-25;670.22;20;33.51;40
Z33;Z33 - Sklep San Bernadino;2016-06-27;349.51;33;10.59;68
Z33;Z33 - Sklep San Bernadino;2016-06-28;625.015;27;23.15;48.5
Z33;Z33 - Sklep San Bernadino;2016-06-29;371.34;26;14.28;37.5
Z33;Z33 - Sklep San Bernadino;2016-06-30;820.05;46;17.83;122
Z33;Z33 - Sklep San Bernadino;2016-07-01;384.41;31;12.4;51
Z33;Z33 - Sklep San Bernadino;2016-07-02;426.48;29;14.71;45
Z33;Z33 - Sklep San Bernadino;2016-07-03;0.96;1;0.96;1
Z33;Z33 - Sklep San Bernadino;2016-07-04;832.03;45;18.49;126
Z33;Z33 - Sklep San Bernadino;2016-07-05;800.17;48;16.67;124
Z33;Z33 - Sklep San Bernadino;2016-07-06;492.995;37;13.32;80.5
Z33;Z33 - Sklep San Bernadino;2016-07-07;631.13;34;18.56;55
Z33;Z33 - Sklep San Bernadino;2016-07-08;722.6;43;16.8;91
Z33;Z33 - Sklep San Bernadino;2016-07-09;256.68;19;13.51;31
Z33;Z33 - Sklep San Bernadino;2016-07-11;580.92;42;13.83;58
Z33;Z33 - Sklep San Bernadino;2016-07-12;846.545;51;16.6;107.5
Z33;Z33 - Sklep San Bernadino;2016-07-13;652.71;38;17.18;73
Z33;Z33 - Sklep San Bernadino;2016-07-14;639.51;41;15.6;94
Z33;Z33 - Sklep San Bernadino;2016-07-15;761.46;46;16.55;92
Z33;Z33 - Sklep San Bernadino;2016-07-16;281.62;30;9.39;49
Z33;Z33 - Sklep San Bernadino;2016-07-18;575.29;46;12.51;82
Z33;Z33 - Sklep San Bernadino;2016-07-19;721.125;49;14.72;92.75
Z33;Z33 - Sklep San Bernadino;2016-07-20;525.18;44;11.94;80
Z33;Z33 - Sklep San Bernadino;2016-07-21;643.9775;49;13.14;107.25
Z33;Z33 - Sklep San Bernadino;2016-07-22;996.19;47;21.2;85
Z33;Z33 - Sklep San Bernadino;2016-07-23;220.44;21;10.5;44
Z33;Z33 - Sklep San Bernadino;2016-07-25;794.57;50;15.89;112
Z33;Z33 - Sklep San Bernadino;2016-07-26;530.405;44;12.05;82.5
Z33;Z33 - Sklep San Bernadino;2016-07-27;518.08;47;11.02;87.5
Z33;Z33 - Sklep San Bernadino;2016-07-28;988.535;42;23.54;92.5
Z33;Z33 - Sklep San Bernadino;2016-07-29;890.28;41;21.71;65
Z33;Z33 - Sklep San Bernadino;2016-07-30;428.01;33;12.97;69
Z33;Z33 - Sklep San Bernadino;2016-07-31;12.17;2;6.09;3
Z33;Z33 - Sklep San Bernadino;2016-08-01;887.08;59;15.04;111
Z33;Z33 - Sklep San Bernadino;2016-08-02;946.26;57;16.6;104
Z33;Z33 - Sklep San Bernadino;2016-08-03;584.94;38;15.39;72
Z33;Z33 - Sklep San Bernadino;2016-08-04;700.24;35;20.01;60
Z33;Z33 - Sklep San Bernadino;2016-08-05;1167.64;56;20.85;114
Z33;Z33 - Sklep San Bernadino;2016-08-06;748.2;37;20.22;80
Z33;Z33 - Sklep San Bernadino;2016-08-07;22.14;2;11.07;6
Z33;Z33 - Sklep San Bernadino;2016-08-08;1093.8375;62;17.64;149.25
Z33;Z33 - Sklep San Bernadino;2016-08-09;762.5675;50;15.25;99.25
Z33;Z33 - Sklep San Bernadino;2016-08-10;704.86;43;16.39;76.25
Z33;Z33 - Sklep San Bernadino;2016-08-11;800.89;46;17.41;78
Z33;Z33 - Sklep San Bernadino;2016-08-12;808.67;53;15.26;92
Z33;Z33 - Sklep San Bernadino;2016-08-13;560.0475;34;16.47;59.25
Z33;Z33 - Sklep San Bernadino;2016-08-14;4.18;1;4.18;2
Z33;Z33 - Sklep San Bernadino;2016-08-16;516.745;35;14.76;61.5
Z33;Z33 - Sklep San Bernadino;2016-08-17;471.45;51;9.24;80
Z33;Z33 - Sklep San Bernadino;2016-08-18;512.18;37;13.84;73
Z33;Z33 - Sklep San Bernadino;2016-08-19;790.78;48;16.47;92
Z33;Z33 - Sklep San Bernadino;2016-08-20;400.1;28;14.29;54
Z33;Z33 - Sklep San Bernadino;2016-08-22;456.32;43;10.61;73
Z33;Z33 - Sklep San Bernadino;2016-08-23;992.205;57;17.41;126.5
Z33;Z33 - Sklep San Bernadino;2016-08-24;462.78;36;12.86;75
Z33;Z33 - Sklep San Bernadino;2016-08-25;367.31;27;13.6;56
Z33;Z33 - Sklep San Bernadino;2016-08-26;569.71;38;14.99;63
Z33;Z33 - Sklep San Bernadino;2016-08-27;421.31;26;16.2;54
Z33;Z33 - Sklep San Bernadino;2016-08-28;69.99;1;69.99;1
Z33;Z33 - Sklep San Bernadino;2016-08-29;777.81;43;18.09;102
Z33;Z33 - Sklep San Bernadino;2016-08-30;914;41;22.29;101
Z33;Z33 - Sklep San Bernadino;2016-08-31;733.63;41;17.89;84
Z33;Z33 - Sklep San Bernadino;2016-09-01;681.36;38;17.93;67
Z33;Z33 - Sklep San Bernadino;2016-09-02;891.25;52;17.14;115
Z33;Z33 - Sklep San Bernadino;2016-09-03;615.67;45;13.68;84
Z33;Z33 - Sklep San Bernadino;2016-09-05;679.71;54;12.59;106
Z33;Z33 - Sklep San Bernadino;2016-09-06;863.29;58;14.88;106
Z33;Z33 - Sklep San Bernadino;2016-09-07;920.125;54;17.04;112.5
Z33;Z33 - Sklep San Bernadino;2016-09-08;883.18;41;21.54;87
Z33;Z33 - Sklep San Bernadino;2016-09-09;569.4;36;15.82;79
Z33;Z33 - Sklep San Bernadino;2016-09-10;521.13;32;16.29;52
Z33;Z33 - Sklep San Bernadino;2016-09-11;14.76;2;7.38;4
Z33;Z33 - Sklep San Bernadino;2016-09-12;412.43;35;11.78;70
Z33;Z33 - Sklep San Bernadino;2016-09-13;854.1;46;18.57;115
Z33;Z33 - Sklep San Bernadino;2016-09-14;831.42;49;16.97;116
Z33;Z33 - Sklep San Bernadino;2016-09-15;999.37;45;22.21;87
Z33;Z33 - Sklep San Bernadino;2016-09-16;771.68;36;21.44;68
Z33;Z33 - Sklep San Bernadino;2016-09-17;399.87;28;14.28;58
Z33;Z33 - Sklep San Bernadino;2016-09-18;11.28;1;11.28;2
Z33;Z33 - Sklep San Bernadino;2016-09-19;504.19;28;18.01;60
Z33;Z33 - Sklep San Bernadino;2016-09-20;846.24;52;16.27;109
Z33;Z33 - Sklep San Bernadino;2016-09-21;270.79;30;9.03;50
Z33;Z33 - Sklep San Bernadino;2016-09-22;346.28;29;11.94;54
Z33;Z33 - Sklep San Bernadino;2016-09-23;995.45;43;23.15;88
Z33;Z33 - Sklep San Bernadino;2016-09-24;774.2;40;19.36;82
Z33;Z33 - Sklep San Bernadino;2016-09-26;533.57;39;13.68;71
Z33;Z33 - Sklep San Bernadino;2016-09-27;530.33;41;12.93;63
Z33;Z33 - Sklep San Bernadino;2016-09-28;967.47;31;31.21;64
Z33;Z33 - Sklep San Bernadino;2016-09-29;586.44;34;17.25;78
Z33;Z33 - Sklep San Bernadino;2016-09-30;763.44;35;21.81;78
Z33;Z33 - Sklep San Bernadino;2016-10-01;967.49;27;35.83;65
Z33;Z33 - Sklep San Bernadino;2016-10-03;767.47;49;15.66;73
Z33;Z33 - Sklep San Bernadino;2016-10-04;522.7;33;15.84;57
Z33;Z33 - Sklep San Bernadino;2016-10-05;432.48;28;15.45;59
Z33;Z33 - Sklep San Bernadino;2016-10-06;429.03;25;17.16;49
Z33;Z33 - Sklep San Bernadino;2016-10-07;501.59;31;16.18;56
Z33;Z33 - Sklep San Bernadino;2016-10-08;806.7975;35;23.05;61.25
Z33;Z33 - Sklep San Bernadino;2016-10-09;2.99;1;2.99;1
Z33;Z33 - Sklep San Bernadino;2016-10-10;775.56;36;21.54;74
Z33;Z33 - Sklep San Bernadino;2016-10-11;726.07;44;16.5;69
Z33;Z33 - Sklep San Bernadino;2016-10-12;712.11;41;17.37;71
Z33;Z33 - Sklep San Bernadino;2016-10-13;700.92;46;15.24;83
Z33;Z33 - Sklep San Bernadino;2016-10-14;460.51;34;13.54;59
Z33;Z33 - Sklep San Bernadino;2016-10-15;727.06;31;23.45;62
Z33;Z33 - Sklep San Bernadino;2016-10-16;41.63;4;10.41;15
Z33;Z33 - Sklep San Bernadino;2016-10-17;284.03;31;9.16;49
Z33;Z33 - Sklep San Bernadino;2016-10-18;682.71;41;16.65;86
